query-id	corpus-id	score
123	5976	1
186	1119	1
141	5635	1
109	4756	1
156	1773	1
716	6512	1
687	4482	1
683	4770	1
862	6625	1
71	4516	1
1068	21116	1
99	5960	1
55	14414	1
703	4492	1
1101	22234	1
1017	5133	1
693	4762	1
802	2013	1
290	931	1
555	1278	1
1	1367	1
706	4504	1
705	4495	1
73	4472	1
703	4771	1
109	4478	1
70	2139	1
1050	4493	1
698	4768	1
169	1818	1
1027	1588	1
99	5971	1
248	1279	1
1073	1405	1
71	4555	1
781	12025	1
660	13265	1
715	6515	1
162	1693	1
67	2837	1
865	614	1
729	6625	1
773	12035	1
696	4482	1
2	2723	1
693	4500	1
680	13437	1
703	4479	1
723	13222	1
1080	21118	1
729	6634	1
709	4759	1
279	1139	1
680	13453	1
1054	948	1
158	1065	1
743	2334	1
67	2803	1
660	13245	1
709	4481	1
378	5417	1
241	1279	1
709	4479	1
109	4500	1
1	1375	1
1058	932	1
624	13912	1
622	13874	1
1069	21121	1
1080	21114	1
1073	1366	1
813	2090	1
687	4486	1
714	6537	1
700	4750	1
706	4769	1
1060	22225	1
272	1097	1
159	1778	1
109	4496	1
682	4488	1
703	4480	1
1101	22226	1
52	5874	1
693	4495	1
541	1009	1
693	4483	1
710	4510	1
558	1093	1
541	15998	1
537	2232	1
1019	4796	1
290	933	1
693	4757	1
269	4793	1
706	4500	1
179	18758	1
442	1274	1
1022	7158	1
871	856	1
854	1676	1
67	2848	1
699	4490	1
99	5959	1
67	2840	1
552	1278	1
566	22233	1
114	5984	1
908	868	1
1106	22231	1
683	4486	1
842	834	1
687	4496	1
619	4544	1
690	4504	1
67	2790	1
695	4768	1
496	4824	1
1008	874	1
628	13912	1
619	4514	1
687	4502	1
758	5567	1
693	4751	1
403	4820	1
51	14482	1
574	1288	1
221	18760	1
698	4505	1
683	4482	1
1050	4499	1
696	4478	1
697	4501	1
588	4832	1
1079	21116	1
398	4702	1
508	6531	1
159	1067	1
705	4489	1
693	4770	1
1050	4489	1
643	6108	1
660	13269	1
135	4480	1
1054	947	1
568	932	1
1022	1590	1
76	5711	1
699	4758	1
540	5489	1
1073	1392	1
1080	21120	1
1092	6617	1
947	848	1
698	4487	1
401	6061	1
334	1150	1
715	6527	1
451	1082	1
484	5456	1
51	5917	1
709	4496	1
716	6536	1
1	1402	1
717	6732	1
271	1098	1
951	2475	1
740	4646	1
306	1313	1
780	12035	1
851	838	1
329	1055	1
698	4503	1
734	2134	1
360	1357	1
164	1800	1
693	4488	1
695	4499	1
52	5924	1
946	856	1
109	4493	1
1009	876	1
894	2072	1
249	1287	1
1	1363	1
866	856	1
243	1286	1
377	1378	1
697	4754	1
708	4497	1
109	4502	1
1013	875	1
693	4481	1
709	4753	1
706	4489	1
71	4521	1
814	12012	1
603	4788	1
505	6531	1
697	4769	1
625	13881	1
462	1077	1
715	6525	1
71	4557	1
263	1277	1
703	4503	1
1023	7161	1
513	5456	1
1	1372	1
99	5985	1
978	2507	1
703	4496	1
1073	1368	1
714	6514	1
687	4754	1
109	4771	1
626	13877	1
52	5878	1
586	4830	1
174	1670	1
98	10116	1
558	1101	1
97	10120	1
52	5880	1
602	4794	1
817	12031	1
976	856	1
1	1380	1
273	1151	1
1073	1375	1
568	937	1
1050	4509	1
716	6519	1
660	13257	1
697	4509	1
708	4498	1
626	13872	1
707	4754	1
667	7114	1
71	4533	1
705	4504	1
158	1772	1
158	1768	1
52	5869	1
1076	21120	1
109	4767	1
695	4501	1
631	13495	1
837	4821	1
619	4523	1
622	13877	1
710	4486	1
624	13908	1
712	5471	1
91	5853	1
51	14459	1
687	4489	1
611	5715	1
164	1801	1
697	4495	1
716	6511	1
602	4787	1
99	5980	1
51	5879	1
1	1417	1
1070	21114	1
244	1277	1
628	13913	1
528	2329	1
1050	4490	1
705	4482	1
409	2334	1
1023	1597	1
709	4485	1
706	4767	1
52	14525	1
625	13875	1
832	5563	1
687	4753	1
1059	22225	1
340	1055	1
690	4481	1
1059	22227	1
923	836	1
290	1101	1
71	4528	1
717	6719	1
714	6535	1
706	4495	1
290	1099	1
261	1277	1
700	4757	1
599	4831	1
703	4502	1
70	2129	1
167	1836	1
662	13224	1
1024	1585	1
306	1316	1
45	5565	1
770	12023	1
51	5864	1
248	1283	1
1023	1595	1
155	2130	1
1024	1588	1
833	6593	1
708	4763	1
161	1777	1
699	4757	1
1078	21120	1
905	869	1
996	882	1
448	1083	1
682	4771	1
249	1289	1
70	2155	1
709	4506	1
1068	21115	1
1073	1415	1
51	14462	1
1058	934	1
710	4498	1
159	1780	1
717	6729	1
239	4480	1
703	4498	1
697	4478	1
1073	1428	1
158	1779	1
661	13310	1
619	4513	1
741	5565	1
29	2844	1
196	16000	1
1073	1399	1
67	2842	1
736	5561	1
703	4507	1
546	5457	1
159	1055	1
199	1014	1
699	4510	1
583	5133	1
699	4498	1
693	4501	1
494	1733	1
1052	948	1
703	4484	1
51	14474	1
693	4480	1
603	4795	1
592	4885	1
243	1275	1
1016	4823	1
1063	7249	1
486	5457	1
484	6598	1
622	13873	1
544	5454	1
703	4749	1
241	1284	1
395	5154	1
628	13904	1
589	4832	1
70	2130	1
50	14529	1
832	5565	1
448	5487	1
158	1773	1
619	4516	1
1029	7162	1
708	4761	1
1019	4794	1
314	1056	1
717	6722	1
239	4482	1
98	10119	1
1	1370	1
683	4478	1
318	1057	1
481	1079	1
778	12021	1
1	1360	1
682	4485	1
693	4502	1
602	4791	1
250	1288	1
667	6337	1
1027	1595	1
318	5456	1
321	5853	1
1029	7161	1
197	1032	1
619	4520	1
603	4792	1
708	4482	1
696	4504	1
714	6533	1
165	1823	1
239	4478	1
67	2813	1
517	6531	1
1073	1370	1
158	1069	1
869	2072	1
99	5986	1
699	4768	1
46	5567	1
583	4796	1
699	4751	1
195	920	1
67	2845	1
135	4497	1
391	1357	1
917	869	1
693	4487	1
707	4757	1
687	4492	1
1073	1419	1
699	4504	1
606	3985	1
90	5855	1
683	4760	1
503	6598	1
1101	22229	1
1050	4494	1
611	4684	1
162	1710	1
1076	21119	1
51	5877	1
621	13878	1
956	841	1
51	14464	1
1022	1593	1
51	5925	1
699	4756	1
603	4796	1
799	5567	1
915	868	1
709	4486	1
700	4494	1
415	2335	1
610	5716	1
50	14531	1
574	1286	1
683	4766	1
700	4488	1
705	4493	1
81	5861	1
708	4768	1
1015	4791	1
51	14473	1
693	4765	1
1078	21118	1
51	5919	1
162	1770	1
887	856	1
682	4756	1
834	12035	1
1	1400	1
690	4763	1
295	921	1
52	5898	1
780	12032	1
687	4488	1
1050	4488	1
763	4797	1
487	5459	1
1	1404	1
696	4492	1
135	4503	1
99	5973	1
161	1771	1
831	5566	1
277	932	1
700	4754	1
162	1773	1
484	5457	1
699	4488	1
690	4499	1
715	6509	1
52	5877	1
70	2141	1
1070	21117	1
1	1361	1
698	4770	1
612	5152	1
586	4834	1
109	4505	1
327	5516	1
165	1818	1
626	13869	1
570	1148	1
106	5063	1
67	2815	1
920	2494	1
448	5486	1
683	4761	1
166	1403	1
465	1071	1
189	2330	1
680	13433	1
71	4563	1
705	4484	1
1	1397	1
708	4480	1
708	4767	1
109	4483	1
597	5153	1
452	1071	1
707	4769	1
177	1821	1
729	6630	1
1060	22232	1
700	4760	1
736	5565	1
8	2222	1
73	4467	1
695	4505	1
1101	22228	1
1066	21076	1
464	1071	1
709	4748	1
708	4491	1
568	935	1
67	2808	1
269	1139	1
135	4504	1
716	6540	1
545	5456	1
1090	6617	1
1050	4486	1
764	5104	1
990	2502	1
189	2328	1
928	2503	1
714	6528	1
413	2329	1
836	12032	1
710	4478	1
159	1056	1
979	2506	1
1084	13229	1
14	2503	1
690	4483	1
1027	7155	1
695	4754	1
706	4762	1
181	1127	1
207	4589	1
1027	1592	1
543	1277	1
715	6529	1
764	5056	1
190	2329	1
798	2836	1
109	4751	1
541	1010	1
352	1087	1
109	4498	1
723	13224	1
139	5953	1
52	5918	1
1043	1066	1
135	4486	1
736	5567	1
1073	1367	1
27	2041	1
73	4473	1
414	2329	1
252	1277	1
51	5873	1
162	1707	1
239	4498	1
539	1069	1
1057	933	1
1073	1358	1
792	5564	1
710	4493	1
566	22226	1
109	4486	1
159	1769	1
699	4761	1
256	1277	1
697	4768	1
600	4899	1
700	4508	1
1043	1058	1
474	1098	1
626	13875	1
67	2844	1
705	4510	1
662	13221	1
714	6512	1
970	7266	1
52	5875	1
715	6524	1
1024	1593	1
1	1390	1
239	4486	1
552	1280	1
406	2329	1
700	4491	1
157	1709	1
250	1289	1
593	5716	1
710	4508	1
740	4791	1
1060	22228	1
442	1276	1
682	4509	1
135	4500	1
949	2013	1
1043	1065	1
729	6635	1
717	6725	1
619	4521	1
608	3821	1
311	1321	1
52	5919	1
290	1103	1
1057	934	1
1	1425	1
687	4500	1
1059	22230	1
1059	22231	1
955	841	1
699	4491	1
1024	1592	1
574	1280	1
487	5454	1
91	5855	1
708	4508	1
450	5471	1
1063	9968	1
706	4755	1
1006	876	1
697	4480	1
763	4794	1
1091	2220	1
597	4685	1
135	4501	1
970	7253	1
814	12034	1
709	4478	1
70	2125	1
131	5966	1
682	4765	1
660	13261	1
19	2023	1
71	4551	1
1050	4500	1
716	6547	1
710	4479	1
308	1323	1
833	5563	1
70	2145	1
428	944	1
708	4764	1
308	1324	1
489	5479	1
1015	4642	1
51	5909	1
67	2829	1
71	4529	1
67	2818	1
29	2812	1
1021	4641	1
869	2511	1
552	1284	1
184	1118	1
697	4481	1
70	2124	1
660	13214	1
70	2156	1
51	5871	1
619	4561	1
682	4491	1
51	14469	1
1	1396	1
273	1152	1
693	4766	1
855	5570	1
318	5452	1
703	4486	1
912	870	1
1	1376	1
81	5862	1
48	5563	1
1050	4482	1
703	4491	1
496	4823	1
660	13255	1
1043	1060	1
428	1093	1
549	1492	1
159	1775	1
703	4505	1
976	858	1
529	2328	1
20	12031	1
128	5976	1
693	4771	1
162	1728	1
640	6110	1
836	12031	1
135	4481	1
239	4508	1
1	1378	1
699	4496	1
752	5827	1
97	10121	1
699	4760	1
1043	1063	1
1097	5989	1
833	5566	1
660	13230	1
906	869	1
299	1146	1
695	4748	1
667	6333	1
682	4508	1
588	4828	1
1024	7158	1
716	6541	1
710	4491	1
770	12025	1
710	4489	1
109	4760	1
712	5469	1
135	4507	1
695	4770	1
619	4526	1
135	4495	1
599	4835	1
479	1022	1
833	6756	1
81	5863	1
51	5862	1
1	1416	1
1076	21115	1
51	14465	1
1060	22227	1
276	1141	1
300	1146	1
1073	1382	1
159	1772	1
1027	1591	1
60	2451	1
860	5564	1
764	5105	1
717	6721	1
144	4589	1
831	5564	1
597	4684	1
1059	22234	1
135	4502	1
682	4479	1
283	1098	1
70	2152	1
67	2839	1
1016	4824	1
1	1405	1
98	10122	1
697	4497	1
597	4686	1
703	4481	1
67	2831	1
6	2222	1
157	1710	1
697	4499	1
249	1279	1
306	1315	1
690	4510	1
832	5561	1
628	13911	1
58	14530	1
793	2134	1
978	859	1
802	2014	1
769	5567	1
1	1421	1
622	13872	1
862	5563	1
85	5827	1
836	12035	1
162	1694	1
70	2131	1
421	2334	1
690	4500	1
190	2330	1
619	4553	1
239	4501	1
659	13211	1
722	6124	1
602	4789	1
660	13273	1
1073	1387	1
715	6537	1
625	13872	1
651	6107	1
97	10118	1
52	5862	1
156	1768	1
697	4750	1
687	4487	1
625	13870	1
546	6598	1
695	4482	1
67	2843	1
619	4524	1
1058	937	1
710	4509	1
622	13881	1
272	1103	1
714	6521	1
1073	1398	1
1073	1385	1
328	6503	1
599	4828	1
3	2222	1
533	2336	1
149	15591	1
619	4536	1
791	5565	1
1050	4510	1
595	5153	1
250	1286	1
1019	4792	1
621	13873	1
453	1277	1
109	4750	1
44	5563	1
161	1779	1
700	4749	1
574	1282	1
680	13435	1
71	4518	1
979	859	1
648	6107	1
680	13448	1
690	4486	1
770	12022	1
162	1697	1
50	14526	1
1023	1583	1
162	1714	1
574	1274	1
660	13218	1
540	5487	1
964	2490	1
338	1150	1
589	4833	1
706	4478	1
715	6532	1
606	3987	1
962	839	1
71	4561	1
508	6598	1
413	2330	1
553	2222	1
162	1696	1
237	16000	1
51	5918	1
381	5414	1
625	13873	1
656	13520	1
1	1428	1
687	4495	1
776	12016	1
382	5416	1
977	2090	1
492	5470	1
71	4552	1
570	1146	1
629	13902	1
1050	4496	1
109	4481	1
596	5715	1
52	5895	1
70	2159	1
709	4771	1
705	4506	1
980	881	1
175	1820	1
690	4760	1
712	5470	1
911	869	1
985	856	1
756	12016	1
44	5564	1
763	4699	1
1023	5153	1
708	4507	1
696	4499	1
946	857	1
700	4752	1
1107	7109	1
589	4828	1
67	2811	1
1085	6618	1
67	2787	1
71	4540	1
678	13474	1
268	5568	1
58	14528	1
966	6593	1
90	5854	1
580	4797	1
700	4504	1
660	13228	1
687	4508	1
700	4751	1
71	4524	1
732	5564	1
970	7259	1
698	4752	1
965	6593	1
714	6522	1
894	2511	1
82	5862	1
549	1491	1
855	6597	1
682	4504	1
589	4830	1
731	6631	1
715	6511	1
67	2849	1
687	4490	1
796	2844	1
73	4541	1
159	1069	1
682	4764	1
268	1055	1
716	6523	1
51	5887	1
235	1127	1
277	1100	1
683	4748	1
695	4500	1
51	5868	1
1069	21122	1
252	1275	1
690	4749	1
49	2825	1
709	4769	1
626	13879	1
708	4509	1
660	13246	1
51	14481	1
619	4519	1
714	6511	1
693	4760	1
660	13275	1
698	4486	1
732	5565	1
709	4752	1
52	5886	1
317	1201	1
610	5715	1
568	931	1
552	1275	1
273	1150	1
433	5152	1
708	4770	1
715	6523	1
682	4478	1
392	1357	1
709	4484	1
619	4538	1
700	4756	1
594	5715	1
555	1282	1
100	5959	1
709	4487	1
1069	21118	1
159	1061	1
450	5472	1
52	5917	1
407	2334	1
690	4764	1
706	4485	1
706	4763	1
162	1722	1
295	922	1
690	4489	1
697	4488	1
619	4540	1
348	5486	1
390	890	1
235	5455	1
622	13878	1
909	869	1
619	4545	1
1073	1390	1
693	4759	1
71	4515	1
51	5924	1
135	4499	1
51	5908	1
283	1108	1
206	4697	1
162	1704	1
709	4756	1
683	4504	1
696	4494	1
690	4508	1
71	4544	1
252	1289	1
162	1776	1
67	2805	1
1073	1413	1
1043	1062	1
624	13910	1
135	4491	1
838	4797	1
51	14466	1
706	4754	1
622	13871	1
1017	5132	1
1027	7161	1
693	4750	1
717	6723	1
749	5569	1
763	4790	1
271	933	1
586	4831	1
67	2814	1
162	1715	1
705	4503	1
583	4790	1
392	1355	1
583	4793	1
1106	22230	1
695	4765	1
729	6636	1
695	4502	1
52	5894	1
71	4549	1
710	4482	1
621	13871	1
978	856	1
52	5887	1
1043	1067	1
583	4792	1
622	13879	1
1080	21121	1
716	6533	1
460	1077	1
51	14472	1
109	4484	1
70	2143	1
605	4787	1
1	1410	1
838	4793	1
603	4790	1
683	4497	1
450	5470	1
272	1100	1
613	5716	1
71	4520	1
1080	21116	1
71	4559	1
862	6593	1
660	13260	1
21	12031	1
970	7263	1
729	6629	1
1063	9966	1
109	4769	1
583	4797	1
290	1096	1
70	2153	1
714	6527	1
99	5972	1
328	6560	1
580	4792	1
162	1718	1
699	4749	1
1015	4795	1
1058	935	1
239	4483	1
70	2148	1
705	4478	1
690	4759	1
690	4505	1
268	5570	1
551	1281	1
705	4500	1
277	1101	1
583	5134	1
82	5861	1
682	4484	1
1	1418	1
709	4501	1
709	4492	1
682	4497	1
580	4790	1
687	4481	1
459	2305	1
699	4754	1
699	4755	1
890	2023	1
1014	876	1
941	2035	1
1022	1588	1
970	9969	1
389	1367	1
660	13235	1
970	7261	1
833	6627	1
99	5983	1
660	13244	1
249	1274	1
414	2328	1
856	5562	1
697	4751	1
51	14457	1
625	13879	1
698	4501	1
252	1283	1
135	4492	1
1027	1590	1
225	18761	1
703	4485	1
706	4751	1
252	1280	1
716	6527	1
624	13903	1
574	1287	1
279	4793	1
710	4481	1
239	4494	1
318	5460	1
109	4495	1
979	856	1
683	4758	1
555	1288	1
136	5959	1
71	4536	1
161	1694	1
211	18764	1
552	1289	1
703	4487	1
715	6520	1
277	1102	1
580	4789	1
599	4825	1
622	13875	1
1038	4816	1
600	4898	1
567	22439	1
571	1146	1
690	4488	1
660	13272	1
1030	7165	1
1022	7161	1
820	6596	1
710	4505	1
272	1096	1
99	5977	1
708	4769	1
248	1280	1
703	4500	1
38	16680	1
682	4766	1
660	13280	1
710	4485	1
598	4833	1
680	13438	1
865	856	1
699	4501	1
697	4484	1
680	13436	1
277	1097	1
709	4490	1
660	13216	1
707	4771	1
58	14527	1
1015	4790	1
482	1079	1
544	5458	1
682	4749	1
626	13870	1
700	4499	1
250	1284	1
682	4751	1
708	4502	1
683	4480	1
709	4507	1
1015	4788	1
698	4493	1
675	13434	1
73	4461	1
159	1060	1
872	856	1
555	1279	1
862	5564	1
1015	4787	1
589	4827	1
469	1074	1
169	1823	1
1060	22229	1
227	18760	1
455	1078	1
985	2506	1
602	4790	1
158	1059	1
458	1071	1
131	5968	1
687	4483	1
1050	4816	1
628	13910	1
970	7268	1
660	13242	1
703	4748	1
5	2222	1
693	4754	1
716	6526	1
239	4479	1
241	1282	1
709	4751	1
51	5890	1
159	1773	1
716	6525	1
1070	21120	1
698	4758	1
539	1087	1
1022	1583	1
769	4821	1
716	6510	1
703	4482	1
109	4764	1
99	5962	1
1044	5732	1
557	1099	1
670	13266	1
1006	875	1
623	13901	1
619	4556	1
379	5417	1
71	4525	1
619	4518	1
682	4481	1
714	6544	1
706	4758	1
754	12028	1
567	22440	1
621	13881	1
687	4762	1
1059	22232	1
109	4503	1
52	14504	1
331	1055	1
1069	21115	1
241	1285	1
156	1780	1
98	10118	1
693	4499	1
619	4550	1
619	4541	1
109	4480	1
272	1098	1
89	5736	1
774	12031	1
708	4492	1
1011	846	1
619	4543	1
862	5562	1
708	4755	1
244	1287	1
51	5867	1
502	6598	1
158	1770	1
729	6632	1
627	13875	1
736	5562	1
181	5455	1
1	1408	1
683	4762	1
161	1326	1
660	13254	1
682	4498	1
229	18761	1
695	4763	1
99	5978	1
700	4770	1
642	6109	1
708	4771	1
12	2222	1
162	1699	1
1068	21124	1
135	4483	1
708	4762	1
708	4752	1
611	5154	1
695	4767	1
389	5423	1
557	932	1
574	1276	1
903	847	1
714	6540	1
699	4481	1
67	2786	1
1078	21122	1
1058	933	1
699	4508	1
566	22231	1
716	6524	1
1	1379	1
708	4501	1
555	1283	1
703	4490	1
99	5964	1
698	4766	1
121	5154	1
919	870	1
602	4792	1
428	951	1
696	4500	1
1029	7163	1
502	13466	1
683	4769	1
548	2023	1
833	6653	1
1080	21123	1
715	6533	1
109	4754	1
241	1287	1
252	1282	1
794	1676	1
196	16001	1
162	1716	1
271	932	1
71	4538	1
584	4799	1
250	1275	1
169	1820	1
683	4506	1
250	1287	1
239	4504	1
437	5481	1
115	5961	1
51	5920	1
1029	7164	1
695	4489	1
603	4787	1
1057	938	1
776	12017	1
700	4489	1
563	1140	1
580	4796	1
693	4761	1
660	13219	1
98	10112	1
1073	1395	1
859	5961	1
680	13445	1
862	6653	1
51	5913	1
507	6598	1
109	4749	1
1024	1594	1
520	2336	1
460	1073	1
159	1768	1
151	15592	1
1073	1410	1
278	1154	1
162	1724	1
51	5900	1
789	5564	1
409	1078	1
862	6631	1
36	2844	1
706	4492	1
162	1703	1
148	15580	1
70	2140	1
683	4495	1
145	5635	1
156	2130	1
690	4479	1
625	13876	1
687	4756	1
1073	1364	1
151	15591	1
898	859	1
833	6725	1
660	13243	1
588	4830	1
99	5961	1
42	2844	1
950	836	1
73	4550	1
71	4537	1
985	858	1
156	1772	1
698	4478	1
1050	4480	1
98	10120	1
660	13259	1
244	1283	1
559	4793	1
1050	4505	1
970	7265	1
457	2244	1
52	5888	1
1022	7159	1
690	4771	1
1050	4511	1
1084	13227	1
1015	5561	1
699	4769	1
695	4480	1
1073	1420	1
51	5883	1
510	6598	1
558	1097	1
210	18750	1
754	12021	1
697	4771	1
715	6516	1
111	5972	1
252	1287	1
754	12023	1
1	1377	1
70	2158	1
695	4761	1
73	4554	1
667	6342	1
695	4756	1
346	5485	1
51	5901	1
1024	7161	1
975	857	1
660	13264	1
682	4763	1
693	4494	1
156	1779	1
695	4492	1
167	1834	1
610	5717	1
1073	1396	1
321	5740	1
683	4750	1
555	1280	1
660	13256	1
605	4789	1
699	4500	1
706	4487	1
401	6064	1
699	4486	1
715	6522	1
252	1285	1
583	4794	1
52	5865	1
97	10115	1
698	4760	1
602	4795	1
569	1146	1
52	5921	1
696	4507	1
660	13234	1
249	1286	1
122	5976	1
1079	21114	1
1024	1583	1
1023	1587	1
188	2329	1
1106	22226	1
697	4763	1
1073	1394	1
162	1774	1
709	4499	1
99	5966	1
744	5564	1
354	1069	1
241	1281	1
833	6625	1
1	1385	1
239	4502	1
699	4487	1
188	2330	1
660	13251	1
162	1777	1
273	1153	1
158	1068	1
855	4648	1
970	7254	1
1024	1584	1
682	4490	1
250	1278	1
330	2127	1
838	5561	1
715	6535	1
758	4821	1
52	5923	1
70	2157	1
158	1060	1
703	4761	1
703	4765	1
187	2329	1
159	1063	1
52	5872	1
184	1120	1
555	1284	1
700	4478	1
747	1055	1
709	4503	1
833	5562	1
697	4487	1
258	1278	1
406	2328	1
71	4539	1
697	4752	1
558	931	1
45	5728	1
52	5892	1
698	4763	1
1	1407	1
300	1148	1
696	4509	1
162	1719	1
1	1411	1
911	868	1
949	2012	1
918	869	1
697	4507	1
545	5457	1
14	2504	1
60	5667	1
667	7121	1
385	1403	1
552	1288	1
243	1277	1
906	868	1
683	4485	1
428	945	1
67	2820	1
687	4764	1
715	6514	1
174	1820	1
699	4479	1
1024	1590	1
67	2793	1
544	5457	1
729	6639	1
1079	21119	1
840	834	1
156	1774	1
380	5416	1
695	4510	1
788	5968	1
696	4488	1
249	1282	1
706	4486	1
321	5855	1
67	2798	1
669	13266	1
697	4757	1
699	4480	1
976	2506	1
854	851	1
248	1285	1
693	4767	1
919	869	1
709	4482	1
318	5455	1
135	4510	1
1024	7156	1
1070	21124	1
70	2138	1
862	5565	1
680	13434	1
699	4505	1
660	13232	1
196	1011	1
1048	6293	1
858	5561	1
1027	1587	1
563	1105	1
697	4502	1
1027	7159	1
73	4464	1
611	4685	1
366	1384	1
695	4759	1
697	4765	1
714	6538	1
598	4829	1
628	13916	1
618	4789	1
708	4758	1
449	1087	1
690	4478	1
51	5902	1
753	5815	1
99	5954	1
833	5565	1
179	15955	1
594	5716	1
339	1055	1
703	4754	1
250	1274	1
749	5568	1
741	5563	1
690	4506	1
439	5470	1
159	1059	1
699	4765	1
586	4836	1
1008	873	1
51	5861	1
832	5564	1
428	949	1
1078	21116	1
159	1057	1
911	870	1
52	5911	1
858	5564	1
693	4479	1
1078	21121	1
808	5119	1
480	1009	1
195	1045	1
547	1458	1
403	6056	1
709	4494	1
51	5921	1
244	1286	1
52	14529	1
714	6513	1
557	1125	1
517	6598	1
858	5563	1
477	1032	1
700	4502	1
1106	22229	1
667	7119	1
699	4495	1
522	2335	1
244	1289	1
328	6502	1
1027	1594	1
586	4827	1
976	857	1
439	5471	1
99	5975	1
1073	1365	1
67	2819	1
612	5154	1
1068	21118	1
342	1274	1
687	4751	1
38	16679	1
86	5728	1
900	870	1
611	5152	1
71	4530	1
698	4767	1
697	4510	1
162	1712	1
774	12032	1
682	4493	1
67	2825	1
67	2832	1
1023	1586	1
1063	9967	1
693	4752	1
1074	6331	1
592	4884	1
272	932	1
716	6514	1
970	7262	1
1050	4507	1
650	6107	1
882	857	1
158	1780	1
52	5882	1
699	4748	1
1020	313	1
729	6633	1
698	4750	1
700	4755	1
700	4498	1
717	6724	1
272	1101	1
1078	21123	1
1073	1424	1
566	22228	1
396	5458	1
278	1150	1
397	5453	1
1	1371	1
697	4759	1
1076	21121	1
707	4748	1
714	6517	1
239	4493	1
1	1393	1
73	4549	1
99	5967	1
67	2812	1
700	4487	1
687	4752	1
19	2221	1
662	13219	1
566	22232	1
198	1022	1
50	14522	1
709	4766	1
753	5827	1
742	2334	1
754	12027	1
298	1148	1
862	6725	1
687	4766	1
71	4522	1
666	13222	1
51	5885	1
1073	1408	1
700	4503	1
1057	932	1
660	13222	1
1073	1372	1
51	5911	1
426	2329	1
52	5925	1
706	4756	1
308	1325	1
162	1700	1
838	4794	1
1	1355	1
619	4529	1
306	1309	1
695	4478	1
862	6756	1
71	4553	1
697	4500	1
707	4764	1
52	5905	1
744	5567	1
619	4562	1
252	1281	1
52	5871	1
717	6731	1
682	4755	1
592	4883	1
437	5479	1
243	1278	1
703	4766	1
700	4486	1
248	1286	1
708	4765	1
831	5563	1
1070	21122	1
816	2844	1
628	13915	1
52	5909	1
159	1779	1
703	4770	1
831	5562	1
340	1150	1
698	4510	1
50	14530	1
660	13241	1
624	13905	1
806	6593	1
985	859	1
986	2500	1
958	841	1
244	1288	1
1	1387	1
1089	6617	1
708	4759	1
693	4498	1
157	1705	1
698	4504	1
1	1381	1
135	4490	1
1	1383	1
714	6530	1
714	6546	1
709	4500	1
51	5888	1
857	5728	1
1023	1590	1
468	1069	1
169	1821	1
789	5565	1
592	5153	1
29	2809	1
682	4767	1
621	13870	1
241	1289	1
144	5636	1
1107	7090	1
1067	21078	1
1058	936	1
708	4766	1
682	4769	1
487	5455	1
843	845	1
521	2329	1
109	4766	1
544	5459	1
699	4507	1
931	836	1
716	6542	1
504	6531	1
622	13876	1
70	2133	1
1022	1584	1
1101	22225	1
705	4485	1
573	1150	1
698	4485	1
1080	21115	1
546	6531	1
682	4759	1
558	1125	1
690	4750	1
693	4508	1
1052	947	1
697	4498	1
250	1285	1
598	4835	1
71	4527	1
854	1670	1
99	5988	1
865	611	1
51	5878	1
239	4490	1
698	4500	1
193	1024	1
50	14523	1
67	2817	1
687	4755	1
243	1288	1
791	5564	1
73	4542	1
1019	4789	1
729	6626	1
528	2328	1
799	5563	1
239	4497	1
737	12031	1
622	13880	1
255	1281	1
706	4757	1
130	5990	1
290	1097	1
619	4549	1
162	1778	1
97	10114	1
855	5568	1
978	858	1
428	946	1
51	14478	1
333	1058	1
789	5562	1
682	4770	1
305	1312	1
1016	4822	1
97	10116	1
709	4754	1
682	4761	1
51	5915	1
705	4501	1
161	1769	1
67	2821	1
970	9999	1
574	1285	1
71	4564	1
555	1276	1
1106	22228	1
71	4546	1
1	1369	1
451	1083	1
243	1289	1
698	4484	1
484	6531	1
557	1101	1
51	14467	1
314	1057	1
667	6344	1
1011	844	1
1027	1585	1
667	6341	1
599	4833	1
1023	1585	1
619	4535	1
660	13240	1
741	5566	1
249	1285	1
51	5893	1
51	14480	1
970	7264	1
239	4491	1
710	4492	1
67	2816	1
70	2123	1
690	4484	1
622	13882	1
1024	7160	1
659	13221	1
660	13239	1
708	4504	1
52	5908	1
71	4531	1
687	4510	1
910	870	1
338	1055	1
794	1071	1
680	13431	1
133	5953	1
700	4509	1
34	2844	1
319	1055	1
970	7258	1
198	1024	1
700	4510	1
474	1096	1
682	4500	1
663	13219	1
696	4480	1
621	13874	1
1	1427	1
687	4749	1
707	4768	1
698	4751	1
89	5927	1
683	4752	1
97	10122	1
559	1139	1
708	4489	1
999	841	1
697	4496	1
1074	7109	1
698	4765	1
555	1281	1
143	5635	1
1078	21114	1
680	13441	1
597	5717	1
1073	1362	1
756	12017	1
751	2220	1
52	5912	1
44	12124	1
51	5922	1
308	1321	1
849	838	1
708	4751	1
976	859	1
52	14523	1
716	6538	1
1076	21116	1
71	4542	1
870	2072	1
708	4496	1
700	4763	1
67	2822	1
486	5455	1
158	1063	1
1024	7155	1
1058	938	1
709	4483	1
696	4501	1
1009	860	1
700	4768	1
716	6539	1
1073	1416	1
831	5561	1
207	5125	1
109	4507	1
478	1022	1
196	15998	1
698	4771	1
912	868	1
