query-id	corpus-id	score
genQ6315	6315	1
genQ6316	6316	1
genQ6317	6317	1
genQ6318	6318	1
genQ6319	6319	1
genQ6320	6320	1
genQ6321	6321	1
genQ6322	6322	1
genQ6323	6323	1
genQ6324	6324	1
genQ6325	6325	1
genQ6326	6326	1
genQ6327	6327	1
genQ6328	6328	1
genQ6329	6329	1
genQ6330	6330	1
genQ6331	6331	1
genQ6332	6332	1
genQ6333	6333	1
genQ6334	6334	1
genQ6335	6335	1
genQ6336	6336	1
genQ6337	6337	1
genQ6338	6338	1
genQ6339	6339	1
genQ6340	6340	1
genQ6341	6341	1
genQ6342	6342	1
genQ6343	6343	1
genQ6344	6344	1
genQ6345	6345	1
genQ6346	6346	1
genQ6347	6347	1
genQ6348	6348	1
genQ6349	6349	1
genQ6350	6350	1
genQ6351	6351	1
genQ6352	6352	1
genQ6353	6353	1
genQ6354	6354	1
genQ6355	6355	1
genQ6356	6356	1
genQ6357	6357	1
genQ6358	6358	1
genQ6359	6359	1
genQ6360	6360	1
genQ6361	6361	1
genQ6362	6362	1
genQ6363	6363	1
genQ6364	6364	1
genQ6365	6365	1
genQ6366	6366	1
genQ6367	6367	1
genQ6368	6368	1
genQ6369	6369	1
genQ6370	6370	1
genQ6371	6371	1
genQ6372	6372	1
genQ6373	6373	1
genQ6374	6374	1
genQ6375	6375	1
genQ6376	6376	1
genQ6377	6377	1
genQ6378	6378	1
genQ6379	6379	1
genQ6380	6380	1
genQ6381	6381	1
genQ6382	6382	1
genQ6383	6383	1
genQ6384	6384	1
genQ6385	6385	1
genQ6386	6386	1
genQ6387	6387	1
genQ6388	6388	1
genQ6389	6389	1
genQ6390	6390	1
genQ6391	6391	1
genQ6392	6392	1
genQ6393	6393	1
genQ6394	6394	1
genQ6395	6395	1
genQ6396	6396	1
genQ6397	6397	1
genQ6398	6398	1
genQ6399	6399	1
genQ6400	6400	1
genQ6401	6401	1
genQ6402	6402	1
genQ6403	6403	1
genQ6404	6404	1
genQ6405	6405	1
genQ6406	6406	1
genQ6407	6407	1
genQ6408	6408	1
genQ6409	6409	1
genQ6410	6410	1
genQ6411	6411	1
genQ6412	6412	1
genQ6413	6413	1
genQ6414	6414	1
genQ6415	6415	1
genQ6416	6416	1
genQ6417	6417	1
genQ6418	6418	1
genQ6419	6419	1
genQ6420	6420	1
genQ6421	6421	1
genQ6422	6422	1
genQ6423	6423	1
genQ6424	6424	1
genQ6425	6425	1
genQ6426	6426	1
genQ6427	6427	1
genQ6428	6428	1
genQ6429	6429	1
genQ6430	6430	1
genQ6431	6431	1
genQ6432	6432	1
genQ6433	6433	1
genQ6434	6434	1
genQ6435	6435	1
genQ6436	6436	1
genQ6437	6437	1
genQ6438	6438	1
genQ6439	6439	1
genQ6440	6440	1
genQ6441	6441	1
genQ6442	6442	1
genQ6443	6443	1
genQ6444	6444	1
genQ6445	6445	1
genQ6446	6446	1
genQ6447	6447	1
genQ6448	6448	1
genQ6449	6449	1
genQ6450	6450	1
genQ6451	6451	1
genQ6452	6452	1
genQ6453	6453	1
genQ6454	6454	1
genQ6455	6455	1
genQ6456	6456	1
genQ6457	6457	1
genQ6458	6458	1
genQ6459	6459	1
genQ6460	6460	1
genQ6461	6461	1
genQ6462	6462	1
genQ6463	6463	1
genQ6464	6464	1
genQ6465	6465	1
genQ6466	6466	1
genQ6467	6467	1
genQ6468	6468	1
genQ6469	6469	1
genQ6470	6470	1
genQ6471	6471	1
genQ6472	6472	1
genQ6473	6473	1
genQ6474	6474	1
genQ6475	6475	1
genQ6476	6476	1
genQ6477	6477	1
genQ6478	6478	1
genQ6479	6479	1
genQ6480	6480	1
genQ6481	6481	1
genQ6482	6482	1
genQ6483	6483	1
genQ6484	6484	1
genQ6485	6485	1
genQ6486	6486	1
genQ6487	6487	1
genQ6488	6488	1
genQ6489	6489	1
genQ6490	6490	1
genQ6491	6491	1
genQ6492	6492	1
genQ6493	6493	1
genQ6494	6494	1
genQ6495	6495	1
genQ6496	6496	1
genQ6497	6497	1
genQ6498	6498	1
genQ6499	6499	1
genQ6500	6500	1
genQ6501	6501	1
genQ6502	6502	1
genQ6503	6503	1
genQ6504	6504	1
genQ6505	6505	1
genQ6506	6506	1
genQ6507	6507	1
genQ6508	6508	1
genQ6509	6509	1
genQ6510	6510	1
genQ6511	6511	1
genQ6512	6512	1
genQ6513	6513	1
genQ6514	6514	1
genQ6515	6515	1
genQ6516	6516	1
genQ6517	6517	1
genQ6518	6518	1
genQ6519	6519	1
genQ6520	6520	1
genQ6521	6521	1
genQ6522	6522	1
genQ6523	6523	1
genQ6524	6524	1
genQ6525	6525	1
genQ6526	6526	1
genQ6527	6527	1
genQ6528	6528	1
genQ6529	6529	1
genQ6530	6530	1
genQ6531	6531	1
genQ6532	6532	1
genQ6533	6533	1
genQ6534	6534	1
genQ6535	6535	1
genQ6536	6536	1
genQ6537	6537	1
genQ6538	6538	1
genQ6539	6539	1
genQ6540	6540	1
genQ6541	6541	1
genQ6542	6542	1
genQ6543	6543	1
genQ6544	6544	1
genQ6545	6545	1
genQ6546	6546	1
genQ6547	6547	1
genQ6548	6548	1
genQ6549	6549	1
genQ6550	6550	1
genQ6551	6551	1
genQ6552	6552	1
genQ6553	6553	1
genQ6554	6554	1
genQ6555	6555	1
genQ6556	6556	1
genQ6557	6557	1
genQ6558	6558	1
genQ6559	6559	1
genQ6560	6560	1
genQ6561	6561	1
genQ6562	6562	1
genQ6563	6563	1
genQ6564	6564	1
genQ6565	6565	1
genQ6566	6566	1
genQ6567	6567	1
genQ6568	6568	1
genQ6569	6569	1
genQ6570	6570	1
genQ6571	6571	1
genQ6572	6572	1
genQ6573	6573	1
genQ6574	6574	1
genQ6575	6575	1
genQ6576	6576	1
genQ6577	6577	1
genQ6578	6578	1
genQ6579	6579	1
genQ6580	6580	1
genQ6581	6581	1
genQ6582	6582	1
genQ6583	6583	1
genQ6584	6584	1
genQ6585	6585	1
genQ6586	6586	1
genQ6587	6587	1
genQ6588	6588	1
genQ6589	6589	1
genQ6590	6590	1
genQ6591	6591	1
genQ6592	6592	1
genQ6593	6593	1
genQ6594	6594	1
genQ6595	6595	1
genQ6596	6596	1
genQ6597	6597	1
genQ6598	6598	1
genQ6599	6599	1
genQ6600	6600	1
genQ6601	6601	1
genQ6602	6602	1
genQ6603	6603	1
genQ6604	6604	1
genQ6605	6605	1
genQ6606	6606	1
genQ6607	6607	1
genQ6608	6608	1
genQ6609	6609	1
genQ6610	6610	1
genQ6611	6611	1
genQ6612	6612	1
genQ6613	6613	1
genQ6614	6614	1
genQ6615	6615	1
genQ6616	6616	1
genQ6617	6617	1
genQ6618	6618	1
genQ6619	6619	1
genQ6620	6620	1
genQ6621	6621	1
genQ6622	6622	1
genQ6623	6623	1
genQ6624	6624	1
genQ6625	6625	1
genQ6626	6626	1
genQ6627	6627	1
genQ6628	6628	1
genQ6629	6629	1
genQ6630	6630	1
genQ6631	6631	1
genQ6632	6632	1
genQ6633	6633	1
genQ6634	6634	1
genQ6635	6635	1
genQ6636	6636	1
genQ6637	6637	1
genQ6638	6638	1
genQ6639	6639	1
genQ6640	6640	1
genQ6641	6641	1
genQ6642	6642	1
genQ6643	6643	1
genQ6644	6644	1
genQ6645	6645	1
genQ6646	6646	1
genQ6647	6647	1
genQ6648	6648	1
genQ6649	6649	1
genQ6650	6650	1
genQ6651	6651	1
genQ6652	6652	1
genQ6653	6653	1
genQ6654	6654	1
genQ6655	6655	1
genQ6656	6656	1
genQ6657	6657	1
genQ6658	6658	1
genQ6659	6659	1
genQ6660	6660	1
genQ6661	6661	1
genQ6662	6662	1
genQ6663	6663	1
genQ6664	6664	1
genQ6665	6665	1
genQ6666	6666	1
genQ6667	6667	1
genQ6668	6668	1
genQ6669	6669	1
genQ6670	6670	1
genQ6671	6671	1
genQ6672	6672	1
genQ6673	6673	1
genQ6674	6674	1
genQ6675	6675	1
genQ6676	6676	1
genQ6677	6677	1
genQ6678	6678	1
genQ6679	6679	1
genQ6680	6680	1
genQ6681	6681	1
genQ6682	6682	1
genQ6683	6683	1
genQ6684	6684	1
genQ6685	6685	1
genQ6686	6686	1
genQ6687	6687	1
genQ6688	6688	1
genQ6689	6689	1
genQ6690	6690	1
genQ6691	6691	1
genQ6692	6692	1
genQ6693	6693	1
genQ6694	6694	1
genQ6695	6695	1
genQ6696	6696	1
genQ6697	6697	1
genQ6698	6698	1
genQ6699	6699	1
genQ6700	6700	1
genQ6701	6701	1
genQ6702	6702	1
genQ6703	6703	1
genQ6704	6704	1
genQ6705	6705	1
genQ6706	6706	1
genQ6707	6707	1
genQ6708	6708	1
genQ6709	6709	1
genQ6710	6710	1
genQ6711	6711	1
genQ6712	6712	1
genQ6713	6713	1
genQ6714	6714	1
genQ6715	6715	1
genQ6716	6716	1
genQ6717	6717	1
genQ6718	6718	1
genQ6719	6719	1
genQ6720	6720	1
genQ6721	6721	1
genQ6722	6722	1
genQ6723	6723	1
genQ6724	6724	1
genQ6725	6725	1
genQ6726	6726	1
genQ6727	6727	1
genQ6728	6728	1
genQ6729	6729	1
genQ6730	6730	1
genQ6731	6731	1
genQ6732	6732	1
genQ6733	6733	1
genQ6734	6734	1
genQ6735	6735	1
genQ6736	6736	1
genQ6737	6737	1
genQ6738	6738	1
genQ6739	6739	1
genQ6740	6740	1
genQ6741	6741	1
genQ6742	6742	1
genQ6743	6743	1
genQ6744	6744	1
genQ6745	6745	1
genQ6746	6746	1
genQ6747	6747	1
genQ6748	6748	1
genQ6749	6749	1
genQ6750	6750	1
genQ6751	6751	1
genQ6752	6752	1
genQ6753	6753	1
genQ6754	6754	1
genQ6755	6755	1
genQ6756	6756	1
genQ6757	6757	1
genQ6758	6758	1
genQ6759	6759	1
genQ6760	6760	1
genQ6761	6761	1
genQ6762	6762	1
genQ6763	6763	1
genQ6764	6764	1
genQ6765	6765	1
genQ6766	6766	1
genQ6767	6767	1
genQ6768	6768	1
genQ6769	6769	1
genQ6770	6770	1
genQ6771	6771	1
genQ6772	6772	1
genQ6773	6773	1
genQ6774	6774	1
genQ6775	6775	1
genQ6776	6776	1
genQ6777	6777	1
genQ6778	6778	1
genQ6779	6779	1
genQ6780	6780	1
genQ6781	6781	1
genQ6782	6782	1
genQ6783	6783	1
genQ6784	6784	1
genQ6785	6785	1
genQ6786	6786	1
genQ6787	6787	1
genQ6788	6788	1
genQ6789	6789	1
genQ6790	6790	1
genQ6791	6791	1
genQ6792	6792	1
genQ6793	6793	1
genQ6794	6794	1
genQ6795	6795	1
genQ6796	6796	1
genQ6797	6797	1
genQ6798	6798	1
genQ6799	6799	1
genQ6800	6800	1
genQ6801	6801	1
genQ6802	6802	1
genQ6803	6803	1
genQ6804	6804	1
genQ6805	6805	1
genQ6806	6806	1
genQ6807	6807	1
genQ6808	6808	1
genQ6809	6809	1
genQ6810	6810	1
genQ6811	6811	1
genQ6812	6812	1
genQ6813	6813	1
genQ6814	6814	1
genQ6815	6815	1
genQ6816	6816	1
genQ6817	6817	1
genQ6818	6818	1
genQ6819	6819	1
genQ6820	6820	1
genQ6821	6821	1
genQ6822	6822	1
genQ6823	6823	1
genQ6824	6824	1
genQ6825	6825	1
genQ6826	6826	1
genQ6827	6827	1
genQ6828	6828	1
genQ6829	6829	1
genQ6830	6830	1
genQ6831	6831	1
genQ6832	6832	1
genQ6833	6833	1
genQ6834	6834	1
genQ6835	6835	1
genQ6836	6836	1
genQ6837	6837	1
genQ6838	6838	1
genQ6839	6839	1
genQ6840	6840	1
genQ6841	6841	1
genQ6842	6842	1
genQ6843	6843	1
genQ6844	6844	1
genQ6845	6845	1
genQ6846	6846	1
genQ6847	6847	1
genQ6848	6848	1
genQ6849	6849	1
genQ6850	6850	1
genQ6851	6851	1
genQ6852	6852	1
genQ6853	6853	1
genQ6854	6854	1
genQ6855	6855	1
genQ6856	6856	1
genQ6857	6857	1
genQ6858	6858	1
genQ6859	6859	1
genQ6860	6860	1
genQ6861	6861	1
genQ6862	6862	1
genQ6863	6863	1
genQ6864	6864	1
genQ6865	6865	1
genQ6866	6866	1
genQ6867	6867	1
genQ6868	6868	1
genQ6869	6869	1
genQ6870	6870	1
genQ6871	6871	1
genQ6872	6872	1
genQ6873	6873	1
genQ6874	6874	1
genQ6875	6875	1
genQ6876	6876	1
genQ6877	6877	1
genQ6878	6878	1
genQ6879	6879	1
genQ6880	6880	1
genQ6881	6881	1
genQ6882	6882	1
genQ6883	6883	1
genQ6884	6884	1
genQ6885	6885	1
genQ6886	6886	1
genQ6887	6887	1
genQ6888	6888	1
genQ6889	6889	1
genQ6890	6890	1
genQ6891	6891	1
genQ6892	6892	1
genQ6893	6893	1
genQ6894	6894	1
genQ6895	6895	1
genQ6896	6896	1
genQ6897	6897	1
genQ6898	6898	1
genQ6899	6899	1
genQ6900	6900	1
genQ6901	6901	1
genQ6902	6902	1
genQ6903	6903	1
genQ6904	6904	1
genQ6905	6905	1
genQ6906	6906	1
genQ6907	6907	1
genQ6908	6908	1
genQ6909	6909	1
genQ6910	6910	1
genQ6911	6911	1
genQ6912	6912	1
genQ6913	6913	1
genQ6914	6914	1
genQ6915	6915	1
genQ6916	6916	1
genQ6917	6917	1
genQ6918	6918	1
genQ6919	6919	1
genQ6920	6920	1
genQ6921	6921	1
genQ6922	6922	1
genQ6923	6923	1
genQ6924	6924	1
genQ6925	6925	1
genQ6926	6926	1
genQ6927	6927	1
genQ6928	6928	1
genQ6929	6929	1
genQ6930	6930	1
genQ6931	6931	1
genQ6932	6932	1
genQ6933	6933	1
genQ6934	6934	1
genQ6935	6935	1
genQ6936	6936	1
genQ6937	6937	1
genQ6938	6938	1
genQ6939	6939	1
genQ6940	6940	1
genQ6941	6941	1
genQ6942	6942	1
genQ6943	6943	1
genQ6944	6944	1
genQ6945	6945	1
genQ6946	6946	1
genQ6947	6947	1
genQ6948	6948	1
genQ6949	6949	1
genQ6950	6950	1
genQ6951	6951	1
genQ6952	6952	1
genQ6953	6953	1
genQ6954	6954	1
genQ6955	6955	1
genQ6956	6956	1
genQ6957	6957	1
genQ6958	6958	1
genQ6959	6959	1
genQ6960	6960	1
genQ6961	6961	1
genQ6962	6962	1
genQ6963	6963	1
genQ6964	6964	1
genQ6965	6965	1
genQ6966	6966	1
genQ6967	6967	1
genQ6968	6968	1
genQ6969	6969	1
genQ6970	6970	1
genQ6971	6971	1
genQ6972	6972	1
genQ6973	6973	1
genQ6974	6974	1
genQ6975	6975	1
genQ6976	6976	1
genQ6977	6977	1
genQ6978	6978	1
genQ6979	6979	1
genQ6980	6980	1
genQ6981	6981	1
genQ6982	6982	1
genQ6983	6983	1
genQ6984	6984	1
genQ6985	6985	1
genQ6986	6986	1
genQ6987	6987	1
genQ6988	6988	1
genQ6989	6989	1
genQ6990	6990	1
genQ6991	6991	1
genQ6992	6992	1
genQ6993	6993	1
genQ6994	6994	1
genQ6995	6995	1
genQ6996	6996	1
genQ6997	6997	1
genQ6998	6998	1
genQ6999	6999	1
genQ7000	7000	1
genQ7001	7001	1
genQ7002	7002	1
genQ7003	7003	1
genQ7004	7004	1
genQ7005	7005	1
genQ7006	7006	1
genQ7007	7007	1
genQ7008	7008	1
genQ7009	7009	1
genQ7010	7010	1
genQ7011	7011	1
genQ7012	7012	1
genQ7013	7013	1
genQ7014	7014	1
genQ7015	7015	1
genQ7016	7016	1
genQ7017	7017	1
genQ7018	7018	1
genQ7019	7019	1
genQ7020	7020	1
genQ7021	7021	1
genQ7022	7022	1
genQ7023	7023	1
genQ7024	7024	1
genQ7025	7025	1
genQ7026	7026	1
genQ7027	7027	1
genQ7028	7028	1
genQ7029	7029	1
genQ7030	7030	1
genQ7031	7031	1
genQ7032	7032	1
genQ7033	7033	1
genQ7034	7034	1
genQ7035	7035	1
genQ7036	7036	1
genQ7037	7037	1
genQ7038	7038	1
genQ7039	7039	1
genQ7040	7040	1
genQ7041	7041	1
genQ7042	7042	1
genQ7043	7043	1
genQ7044	7044	1
genQ7045	7045	1
genQ7046	7046	1
genQ7047	7047	1
genQ7048	7048	1
genQ7049	7049	1
genQ7050	7050	1
genQ7051	7051	1
genQ7052	7052	1
genQ7053	7053	1
genQ7054	7054	1
genQ7055	7055	1
genQ7056	7056	1
genQ7057	7057	1
genQ7058	7058	1
genQ7059	7059	1
genQ7060	7060	1
genQ7061	7061	1
genQ7062	7062	1
genQ7063	7063	1
genQ7064	7064	1
genQ7065	7065	1
genQ7066	7066	1
genQ7067	7067	1
genQ7068	7068	1
genQ7069	7069	1
genQ7070	7070	1
genQ7071	7071	1
genQ7072	7072	1
genQ7073	7073	1
genQ7074	7074	1
genQ7075	7075	1
genQ7076	7076	1
genQ7077	7077	1
genQ7078	7078	1
genQ7079	7079	1
genQ7080	7080	1
genQ7081	7081	1
genQ7082	7082	1
genQ7083	7083	1
genQ7084	7084	1
genQ7085	7085	1
genQ7086	7086	1
genQ7087	7087	1
genQ7088	7088	1
genQ7089	7089	1
genQ7090	7090	1
genQ7091	7091	1
genQ7092	7092	1
genQ7093	7093	1
genQ7094	7094	1
genQ7095	7095	1
genQ7096	7096	1
genQ7097	7097	1
genQ7098	7098	1
genQ7099	7099	1
genQ7100	7100	1
genQ7101	7101	1
genQ7102	7102	1
genQ7103	7103	1
genQ7104	7104	1
genQ7105	7105	1
genQ7106	7106	1
genQ7107	7107	1
genQ7108	7108	1
genQ7109	7109	1
genQ7110	7110	1
genQ7111	7111	1
genQ7112	7112	1
genQ7113	7113	1
genQ7114	7114	1
genQ7115	7115	1
genQ7116	7116	1
genQ7117	7117	1
genQ7118	7118	1
genQ7119	7119	1
genQ7120	7120	1
genQ7121	7121	1
genQ7122	7122	1
genQ7123	7123	1
genQ7124	7124	1
genQ7125	7125	1
genQ7126	7126	1
genQ7127	7127	1
genQ7128	7128	1
genQ7129	7129	1
genQ7130	7130	1
genQ7131	7131	1
genQ7132	7132	1
genQ7133	7133	1
genQ7134	7134	1
genQ7135	7135	1
genQ7136	7136	1
genQ7137	7137	1
genQ7138	7138	1
genQ7139	7139	1
genQ7140	7140	1
genQ7141	7141	1
genQ7142	7142	1
genQ7143	7143	1
genQ7144	7144	1
genQ7145	7145	1
genQ7146	7146	1
genQ7147	7147	1
genQ7148	7148	1
genQ7149	7149	1
genQ7150	7150	1
genQ7151	7151	1
genQ7152	7152	1
genQ7153	7153	1
genQ7154	7154	1
genQ7155	7155	1
genQ7156	7156	1
genQ7157	7157	1
genQ7158	7158	1
genQ7159	7159	1
genQ7160	7160	1
genQ7161	7161	1
genQ7162	7162	1
genQ7163	7163	1
genQ7164	7164	1
genQ7165	7165	1
genQ7166	7166	1
genQ7167	7167	1
genQ7168	7168	1
genQ7169	7169	1
genQ7170	7170	1
genQ7171	7171	1
genQ7172	7172	1
genQ7173	7173	1
genQ7174	7174	1
genQ7175	7175	1
genQ7176	7176	1
genQ7177	7177	1
genQ7178	7178	1
genQ7179	7179	1
genQ7180	7180	1
genQ7181	7181	1
genQ7182	7182	1
genQ7183	7183	1
genQ7184	7184	1
genQ7185	7185	1
genQ7186	7186	1
genQ7187	7187	1
genQ7188	7188	1
genQ7189	7189	1
genQ7190	7190	1
genQ7191	7191	1
genQ7192	7192	1
genQ7193	7193	1
genQ7194	7194	1
genQ7195	7195	1
genQ7196	7196	1
genQ7197	7197	1
genQ7198	7198	1
genQ7199	7199	1
genQ7200	7200	1
genQ7201	7201	1
genQ7202	7202	1
genQ7203	7203	1
genQ7204	7204	1
genQ7205	7205	1
genQ7206	7206	1
genQ7207	7207	1
genQ7208	7208	1
genQ7209	7209	1
genQ7210	7210	1
genQ7211	7211	1
genQ7212	7212	1
genQ7213	7213	1
genQ7214	7214	1
genQ7215	7215	1
genQ7216	7216	1
genQ7217	7217	1
genQ7218	7218	1
genQ7219	7219	1
genQ7220	7220	1
genQ7221	7221	1
genQ7222	7222	1
genQ7223	7223	1
genQ7224	7224	1
genQ7225	7225	1
genQ7226	7226	1
genQ7227	7227	1
genQ7228	7228	1
genQ7229	7229	1
genQ7230	7230	1
genQ7231	7231	1
genQ7232	7232	1
genQ7233	7233	1
genQ7234	7234	1
genQ7235	7235	1
genQ7236	7236	1
genQ7237	7237	1
genQ7238	7238	1
genQ7239	7239	1
genQ7240	7240	1
genQ7241	7241	1
genQ7242	7242	1
genQ7243	7243	1
genQ7244	7244	1
genQ7245	7245	1
genQ7246	7246	1
genQ7247	7247	1
genQ7248	7248	1
genQ7249	7249	1
genQ7250	7250	1
genQ7251	7251	1
genQ7252	7252	1
genQ7253	7253	1
genQ7254	7254	1
genQ7255	7255	1
genQ7256	7256	1
genQ7257	7257	1
genQ7258	7258	1
genQ7259	7259	1
genQ7260	7260	1
genQ7261	7261	1
genQ7262	7262	1
genQ7263	7263	1
genQ7264	7264	1
genQ7265	7265	1
genQ7266	7266	1
genQ7267	7267	1
genQ7268	7268	1
genQ7269	7269	1
genQ7270	7270	1
genQ7271	7271	1
genQ7272	7272	1
genQ7273	7273	1
genQ7274	7274	1
genQ7275	7275	1
genQ7276	7276	1
genQ7277	7277	1
genQ7278	7278	1
genQ7279	7279	1
genQ7280	7280	1
genQ7281	7281	1
genQ7282	7282	1
genQ7283	7283	1
genQ7284	7284	1
genQ7285	7285	1
genQ7286	7286	1
genQ7287	7287	1
genQ7288	7288	1
genQ7289	7289	1
genQ7290	7290	1
genQ7291	7291	1
genQ7292	7292	1
genQ7293	7293	1
genQ7294	7294	1
genQ7295	7295	1
genQ7296	7296	1
genQ7297	7297	1
genQ7298	7298	1
genQ7299	7299	1
genQ7300	7300	1
genQ7301	7301	1
genQ7302	7302	1
genQ7303	7303	1
genQ7304	7304	1
genQ7305	7305	1
genQ7306	7306	1
genQ7307	7307	1
genQ7308	7308	1
genQ7309	7309	1
genQ7310	7310	1
genQ7311	7311	1
genQ7312	7312	1
genQ7313	7313	1
genQ7314	7314	1
genQ7315	7315	1
genQ7316	7316	1
genQ7317	7317	1
genQ7318	7318	1
genQ7319	7319	1
genQ7320	7320	1
genQ7321	7321	1
genQ7322	7322	1
genQ7323	7323	1
genQ7324	7324	1
genQ7325	7325	1
genQ7326	7326	1
genQ7327	7327	1
genQ7328	7328	1
genQ7329	7329	1
genQ7330	7330	1
genQ7331	7331	1
genQ7332	7332	1
genQ7333	7333	1
genQ7334	7334	1
genQ7335	7335	1
genQ7336	7336	1
genQ7337	7337	1
genQ7338	7338	1
genQ7339	7339	1
genQ7340	7340	1
genQ7341	7341	1
genQ7342	7342	1
genQ7343	7343	1
genQ7344	7344	1
genQ7345	7345	1
genQ7346	7346	1
genQ7347	7347	1
genQ7348	7348	1
genQ7349	7349	1
genQ7350	7350	1
genQ7351	7351	1
genQ7352	7352	1
genQ7353	7353	1
genQ7354	7354	1
genQ7355	7355	1
genQ7356	7356	1
genQ7357	7357	1
genQ7358	7358	1
genQ7359	7359	1
genQ7360	7360	1
genQ7361	7361	1
genQ7362	7362	1
genQ7363	7363	1
genQ7364	7364	1
genQ7365	7365	1
genQ7366	7366	1
genQ7367	7367	1
genQ7368	7368	1
genQ7369	7369	1
genQ7370	7370	1
genQ7371	7371	1
genQ7372	7372	1
genQ7373	7373	1
genQ7374	7374	1
genQ7375	7375	1
genQ7376	7376	1
genQ7377	7377	1
genQ7378	7378	1
genQ7379	7379	1
genQ7380	7380	1
genQ7381	7381	1
genQ7382	7382	1
genQ7383	7383	1
genQ7384	7384	1
genQ7385	7385	1
genQ7386	7386	1
genQ7387	7387	1
genQ7388	7388	1
genQ7389	7389	1
genQ7390	7390	1
genQ7391	7391	1
genQ7392	7392	1
genQ7393	7393	1
genQ7394	7394	1
genQ7395	7395	1
genQ7396	7396	1
genQ7397	7397	1
genQ7398	7398	1
genQ7399	7399	1
genQ7400	7400	1
genQ7401	7401	1
genQ7402	7402	1
genQ7403	7403	1
genQ7404	7404	1
genQ7405	7405	1
genQ7406	7406	1
genQ7407	7407	1
genQ7408	7408	1
genQ7409	7409	1
genQ7410	7410	1
genQ7411	7411	1
genQ7412	7412	1
genQ7413	7413	1
genQ7414	7414	1
genQ7415	7415	1
genQ7416	7416	1
genQ7417	7417	1
genQ7418	7418	1
genQ7419	7419	1
genQ7420	7420	1
genQ7421	7421	1
genQ7422	7422	1
genQ7423	7423	1
genQ7424	7424	1
genQ7425	7425	1
genQ7426	7426	1
genQ7427	7427	1
genQ7428	7428	1
genQ7429	7429	1
genQ7430	7430	1
genQ7431	7431	1
genQ7432	7432	1
genQ7433	7433	1
genQ7434	7434	1
genQ7435	7435	1
genQ7436	7436	1
genQ7437	7437	1
genQ7438	7438	1
genQ7439	7439	1
genQ7440	7440	1
genQ7441	7441	1
genQ7442	7442	1
genQ7443	7443	1
genQ7444	7444	1
genQ7445	7445	1
genQ7446	7446	1
genQ7447	7447	1
genQ7448	7448	1
genQ7449	7449	1
genQ7450	7450	1
genQ7451	7451	1
genQ7452	7452	1
genQ7453	7453	1
genQ7454	7454	1
genQ7455	7455	1
genQ7456	7456	1
genQ7457	7457	1
genQ7458	7458	1
genQ7459	7459	1
genQ7460	7460	1
genQ7461	7461	1
genQ7462	7462	1
genQ7463	7463	1
genQ7464	7464	1
genQ7465	7465	1
genQ7466	7466	1
genQ7467	7467	1
genQ7468	7468	1
genQ7469	7469	1
genQ7470	7470	1
genQ7471	7471	1
genQ7472	7472	1
genQ7473	7473	1
genQ7474	7474	1
genQ7475	7475	1
genQ7476	7476	1
genQ7477	7477	1
genQ7478	7478	1
genQ7479	7479	1
genQ7480	7480	1
genQ7481	7481	1
genQ7482	7482	1
genQ7483	7483	1
genQ7484	7484	1
genQ7485	7485	1
genQ7486	7486	1
genQ7487	7487	1
genQ7488	7488	1
genQ7489	7489	1
genQ7490	7490	1
genQ7491	7491	1
genQ7492	7492	1
genQ7493	7493	1
genQ7494	7494	1
genQ7495	7495	1
genQ7496	7496	1
genQ7497	7497	1
genQ7498	7498	1
genQ7499	7499	1
genQ7500	7500	1
genQ7501	7501	1
genQ7502	7502	1
genQ7503	7503	1
genQ7504	7504	1
genQ7505	7505	1
genQ7506	7506	1
genQ7507	7507	1
genQ7508	7508	1
genQ7509	7509	1
genQ7510	7510	1
genQ7511	7511	1
genQ7512	7512	1
genQ7513	7513	1
genQ7514	7514	1
genQ7515	7515	1
genQ7516	7516	1
genQ7517	7517	1
genQ7518	7518	1
genQ7519	7519	1
genQ7520	7520	1
genQ7521	7521	1
genQ7522	7522	1
genQ7523	7523	1
genQ7524	7524	1
genQ7525	7525	1
genQ7526	7526	1
genQ7527	7527	1
genQ7528	7528	1
genQ7529	7529	1
genQ7530	7530	1
genQ7531	7531	1
genQ7532	7532	1
genQ7533	7533	1
genQ7534	7534	1
genQ7535	7535	1
genQ7536	7536	1
genQ7537	7537	1
genQ7538	7538	1
genQ7539	7539	1
genQ7540	7540	1
genQ7541	7541	1
genQ7542	7542	1
genQ7543	7543	1
genQ7544	7544	1
genQ7545	7545	1
genQ7546	7546	1
genQ7547	7547	1
genQ7548	7548	1
genQ7549	7549	1
genQ7550	7550	1
genQ7551	7551	1
genQ7552	7552	1
genQ7553	7553	1
genQ7554	7554	1
genQ7555	7555	1
genQ7556	7556	1
genQ7557	7557	1
genQ7558	7558	1
genQ7559	7559	1
genQ7560	7560	1
genQ7561	7561	1
genQ7562	7562	1
genQ7563	7563	1
genQ7564	7564	1
genQ7565	7565	1
genQ7566	7566	1
genQ7567	7567	1
genQ7568	7568	1
genQ7569	7569	1
genQ7570	7570	1
genQ7571	7571	1
genQ7572	7572	1
genQ7573	7573	1
genQ7574	7574	1
genQ7575	7575	1
genQ7576	7576	1
genQ7577	7577	1
genQ7578	7578	1
genQ7579	7579	1
genQ7580	7580	1
genQ7581	7581	1
genQ7582	7582	1
genQ7583	7583	1
genQ7584	7584	1
genQ7585	7585	1
